run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk2685_r3_20260419_144135,2685,2685,2500.1299,2505.0000,62.4675,89.9264,50.7186,3416.1515,55.6286,11.6158,56.0627,651.2115,data\raw\compute\logs\07_conv_transpose3d\clk2685_r3_20260419_144135_power.csv
clk2625_r1_20260419_144204,2625,2625,2501.7249,2505.0000,61.7162,90.7511,50.9738,3445.9869,56.1144,11.6184,56.1400,652.2564,data\raw\compute\logs\07_conv_transpose3d\clk2625_r1_20260419_144204_power.csv
clk2625_r2_20260419_144231,2625,2625,2503.3836,2505.0000,61.9138,89.6552,49.9612,3402.9009,55.4128,11.6182,55.6531,646.5909,data\raw\compute\logs\07_conv_transpose3d\clk2625_r2_20260419_144231_power.csv
clk2625_r3_20260419_144258,2625,2625,2500.1509,2505.0000,61.9784,89.5259,50.1164,3408.2414,55.4998,11.6187,56.0276,650.9703,data\raw\compute\logs\07_conv_transpose3d\clk2625_r3_20260419_144258_power.csv
clk2565_r1_20260419_144328,2565,2565,2501.7249,2505.0000,61.5590,90.8297,50.6157,3443.5415,56.0746,11.6182,55.8869,649.3049,data\raw\compute\logs\07_conv_transpose3d\clk2565_r1_20260419_144328_power.csv
clk2565_r2_20260419_144355,2565,2565,2501.8085,2505.0000,61.4383,88.5106,49.3787,3368.4468,54.8518,11.6194,55.2515,641.9921,data\raw\compute\logs\07_conv_transpose3d\clk2565_r2_20260419_144355_power.csv
clk2565_r3_20260419_144423,2565,2565,2500.2128,2505.0000,61.6340,88.3957,49.5532,3378.4723,55.0150,11.6177,55.4969,644.7448,data\raw\compute\logs\07_conv_transpose3d\clk2565_r3_20260419_144423_power.csv
clk2505_r1_20260419_144452,2505,2505,2501.7105,2505.0000,61.5789,91.1096,51.5132,3462.3333,56.3806,11.6176,56.2521,653.5123,data\raw\compute\logs\07_conv_transpose3d\clk2505_r1_20260419_144452_power.csv
clk2505_r2_20260419_144519,2505,2505,2501.7532,2505.0000,61.6320,90.0433,50.1299,3419.8615,55.6890,11.6169,55.9025,649.4127,data\raw\compute\logs\07_conv_transpose3d\clk2505_r2_20260419_144519_power.csv
clk2505_r3_20260419_144546,2505,2505,2503.3974,2505.0000,61.6111,92.2692,51.6496,3380.8248,55.0533,11.6162,55.4819,644.4914,data\raw\compute\logs\07_conv_transpose3d\clk2505_r3_20260419_144546_power.csv
clk2445_r1_20260419_144615,2445,2445,2443.6422,2445.0000,60.6121,91.7974,50.9784,3462.8448,56.3889,11.8189,53.4312,631.5007,data\raw\compute\logs\07_conv_transpose3d\clk2445_r1_20260419_144615_power.csv
clk2445_r2_20260419_144643,2445,2445,2440.9958,2445.0000,60.4364,89.0932,49.5805,3405.7288,55.4589,11.8156,52.9718,625.8956,data\raw\compute\logs\07_conv_transpose3d\clk2445_r2_20260419_144643_power.csv
clk2445_r3_20260419_144710,2445,2445,2440.9958,2445.0000,60.2331,90.8559,49.8602,3401.5508,55.3908,11.8161,52.7421,623.2080,data\raw\compute\logs\07_conv_transpose3d\clk2445_r3_20260419_144710_power.csv
clk2385_r1_20260419_144740,2385,2385,2383.9241,2385.0000,58.8397,91.5612,48.2996,3450.6540,56.1904,12.0416,50.0417,602.5831,data\raw\compute\logs\07_conv_transpose3d\clk2385_r1_20260419_144740_power.csv
clk2385_r2_20260419_144808,2385,2385,2381.7992,2385.0000,58.7448,90.7950,48.1548,3420.9749,55.7071,12.0418,49.9562,601.5647,data\raw\compute\logs\07_conv_transpose3d\clk2385_r2_20260419_144808_power.csv
clk2385_r3_20260419_144836,2385,2385,2385.0000,2385.0000,58.6542,90.4167,48.9625,3409.8125,55.5254,12.0417,49.7131,598.6320,data\raw\compute\logs\07_conv_transpose3d\clk2385_r3_20260419_144836_power.csv
clk2325_r1_20260419_144906,2325,2325,2323.3750,2325.0000,57.3292,92.6417,49.3917,3471.3333,56.5272,12.2790,47.6725,585.3721,data\raw\compute\logs\07_conv_transpose3d\clk2325_r1_20260419_144906_power.csv
clk2325_r2_20260419_144934,2325,2325,2324.2008,2325.0000,57.2213,89.6639,47.9016,3413.8033,55.5903,12.2783,47.1925,579.4415,data\raw\compute\logs\07_conv_transpose3d\clk2325_r2_20260419_144934_power.csv
clk2325_r3_20260419_145003,2325,2325,2322.6025,2325.0000,57.0574,89.2049,47.2582,3415.6557,55.6205,12.2797,47.2357,580.0401,data\raw\compute\logs\07_conv_transpose3d\clk2325_r3_20260419_145003_power.csv
clk2265_r1_20260419_145033,2265,2265,2264.4512,2265.0000,55.7805,91.8699,47.8089,3460.3252,56.3479,12.5306,44.8036,561.4152,data\raw\compute\logs\07_conv_transpose3d\clk2265_r1_20260419_145033_power.csv
clk2265_r2_20260419_145102,2265,2265,2263.9113,2265.0000,55.4677,90.7258,47.2137,3417.6613,55.6532,12.5311,44.6214,559.1538,data\raw\compute\logs\07_conv_transpose3d\clk2265_r2_20260419_145102_power.csv
clk2265_r3_20260419_145131,2265,2265,2264.4556,2265.0000,55.3387,91.1290,47.4677,3427.3790,55.8114,12.5306,44.6022,558.8920,data\raw\compute\logs\07_conv_transpose3d\clk2265_r3_20260419_145131_power.csv
clk2205_r1_20260419_145203,2205,2205,2204.3976,2205.0000,54.3695,93.1727,46.6426,3477.9518,56.6349,12.7946,42.7130,546.4971,data\raw\compute\logs\07_conv_transpose3d\clk2205_r1_20260419_145203_power.csv
clk2205_r2_20260419_145232,2205,2205,2204.4048,2205.0000,54.2897,91.0119,45.7421,3438.2421,55.9883,12.7964,42.4415,543.0986,data\raw\compute\logs\07_conv_transpose3d\clk2205_r2_20260419_145232_power.csv
clk2205_r3_20260419_145301,2205,2205,2204.4094,2205.0000,54.2047,92.8386,48.0787,3433.7165,55.9146,12.7958,42.3765,542.2412,data\raw\compute\logs\07_conv_transpose3d\clk2205_r3_20260419_145301_power.csv
clk2145_r1_20260419_145333,2145,2145,2144.8814,2145.0000,53.3043,92.8854,46.2411,3496.0553,56.9297,13.0751,41.2456,539.2895,data\raw\compute\logs\07_conv_transpose3d\clk2145_r1_20260419_145333_power.csv
clk2145_r2_20260419_145402,2145,2145,2144.8256,2145.0000,53.1977,91.0853,45.3798,3423.1550,55.7426,13.0753,40.6882,532.0102,data\raw\compute\logs\07_conv_transpose3d\clk2145_r2_20260419_145402_power.csv
clk2145_r3_20260419_145433,2145,2145,2144.8282,2145.0000,53.1374,89.6947,44.7023,3388.6450,55.1807,13.0756,40.3627,527.7685,data\raw\compute\logs\07_conv_transpose3d\clk2145_r3_20260419_145433_power.csv
clk2085_r1_20260419_145505,2085,2085,2085.3475,2130.0000,52.2471,93.4363,45.4479,3498.1737,56.9642,13.3728,39.0783,522.5868,data\raw\compute\logs\07_conv_transpose3d\clk2085_r1_20260419_145505_power.csv
clk2085_r2_20260419_145535,2085,2085,2085.5094,2130.0000,52.0528,91.6981,45.1358,3413.6415,55.5877,13.3729,38.5867,516.0167,data\raw\compute\logs\07_conv_transpose3d\clk2085_r2_20260419_145535_power.csv
